;score;day;origin;time;np;duration;device;osys;browser;nbsessions;location
6370;65;4;google;15;-1;304;Mobile;iOS;Mobile Safari;1;Austerlitz
6371;82;4;website;10;-1;17854;Mobile;Android;Chrome Mobile;3;Austerlitz
6372;144;4;website;15;-1;210;Mobile;iOS;Mobile Safari;1;Victor Hugo
6373;162;4;google;15;-1;397;Desktop;Windows;Chrome;1;Nanterre Préfecture
6374;144;4;website;16;-1;461;Desktop;Windows;Edge;1;Lyon intramuros
6375;129;4;google;17;-1;463;Desktop;Windows;Chrome;1;Convention
6376;0;4;website;18;-1;160;Mobile;iOS;Mobile Safari;1;None
6377;165;4;website;18;-1;575;Desktop;Windows;Chrome;1;Lognes
6378;114;4;website;18;-1;191;Mobile;Android;Chrome Mobile;1;Vincennes
6379;85;4;website;19;-1;510;Desktop;Windows;Chrome;1;Saint Germain
6380;24;4;website;19;-1;252;Mobile;iOS;Mobile Safari;1;Lyon intramuros
6381;154;4;google;20;-1;485;Mobile;Android;Samsung Internet;1;Austerlitz
6382;0;4;website;20;-1;430;Mobile;iOS;Mobile Safari;1;None
6383;172;4;website;20;-1;199;Mobile;iOS;Mobile Safari;1;La Défense
6384;148;4;indeed;20;-1;489;Desktop;Windows;Firefox;1;Paris - Est
6385;135;4;google;21;-1;901;Mobile;Android;Chrome Mobile;1;La Défense
6386;211;4;website;21;-1;459;Mobile;Android;Chrome Mobile;1;Avenue De Choisy
6387;92;4;website;21;-1;395;Desktop;Windows;Chrome;1;Val-d'Oise
6388;82;4;website;21;-1;608;Desktop;Mac OS X;Chrome;1;Vincennes
6389;152;4;letudiant;22;-1;359;Desktop;Windows;Opera;1;Torcy
6390;88;4;website;10;-1;42319;Mobile;Windows;Edge Mobile;2;Champs-sur-Marne
6391;194;4;website;22;-1;427;Mobile;iOS;Mobile Safari;1;Saint Germain
6392;151;4;letudiant;22;-1;1269;Desktop;Mac OS X;Safari;2;Nanterre Rn13
6393;172;4;website;22;-1;1045;Mobile;iOS;Mobile Safari;2;Vincennes
6394;60;5;website;0;-1;372;Mobile;Android;Samsung Internet;1;Paris - Est
6395;194;5;google;1;-1;210;Mobile;iOS;Mobile Safari;1;Paris - Est
6396;149;5;website;5;-1;192;Mobile;iOS;Mobile Safari;1;Serris/Disney
6397;115;4;website;19;-1;39981;Desktop;Windows;Chrome;1;Lyon intramuros
6398;47;5;website;7;1;518;Mobile;Android;Chrome Mobile;1;Val-d'Oise
6399;129;5;website;7;-1;324;Mobile;Android;Samsung Internet;1;Nanterre Rn13
6400;0;5;website;8;-1;228;Mobile;Android;Chrome Mobile;1;None
6401;174;5;letudiant;9;-1;315;Mobile;iOS;Mobile Safari;1;Commerce
6402;102;5;letudiant;9;-1;910;Mobile;iOS;Mobile Safari;1;Serris/Disney
6403;79;5;google;10;5;225;Desktop;Mac OS X;Chrome;1;Lyon intramuros
6404;82;5;website;10;-1;613;Desktop;Windows;Firefox;1;Torcy
6405;65;5;website;10;-1;353;Mobile;Android;Chrome Mobile;1;Vincennes
6406;169;5;google;10;-1;653;Desktop;Windows;Chrome;1;Val-d'Oise
6407;120;5;website;11;-1;369;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
6408;110;5;website;11;-1;485;Mobile;Android;Chrome Mobile;1;Commerce
6409;149;5;website;11;-1;373;Desktop;Mac OS X;Firefox;1;Val-d'Oise
6410;164;5;website;11;-1;273;Desktop;Mac OS X;Firefox;1;Louvre
6411;70;5;website;11;1;576;Mobile;Android;Chrome Mobile;1;Paris - Est
6412;244;5;letudiant;11;4;774;Desktop;Windows;Chrome;1;Rue de Provence
6413;182;5;google;12;-1;332;Desktop;Windows;Opera;1;Louvre
6414;117;5;website;13;5;369;Desktop;Windows;Chrome;1;Paris - Est
6415;221;5;website;13;-1;322;Desktop;Mac OS X;Safari;1;La Défense
6416;177;5;website;13;-1;206;Desktop;Mac OS X;Safari;1;Louvre
6417;119;5;website;13;-1;261;Mobile;Android;Chrome Mobile;1;Victor Hugo
6418;139;5;website;13;4;417;Desktop;Windows;Chrome;1;Chelles
6419;36;5;website;13;-1;630;Mobile;iOS;Mobile Safari;1;Paris - Est
6420;130;5;website;13;-1;324;Mobile;Android;Firefox Mobile;1;Louvre
6421;100;5;website;14;5;340;Mobile;Android;Chrome Mobile;1;Nanterre Rn13
6422;164;5;live;14;4;447;Desktop;Windows;Chrome;1;Louvre
6423;123;5;website;14;-1;420;Tablet;Android;Samsung Internet;1;Vincennes
6424;143;5;website;14;2;1489;Desktop;Windows;Chrome;1;Paris - Est
6425;179;5;website;14;-1;351;Mobile;Android;Chrome Mobile;1;Paris - Est
6426;0;5;website;15;-1;246;Mobile;iOS;Mobile Safari;1;None
6427;147;5;website;15;-1;320;Mobile;Android;Chrome Mobile;1;Lognes
6428;102;5;website;15;-1;994;Desktop;Windows;Firefox;1;Paris - Est
6429;59;5;website;15;-1;542;Mobile;Android;Chrome Mobile;1;Val-d'Oise
6430;87;5;website;16;-1;497;Desktop;Windows;Firefox;1;Austerlitz
6431;224;5;website;16;-1;237;Mobile;iOS;Mobile Safari;1;Val-d'Oise
6432;169;5;website;15;-1;3428;Desktop;Windows;Chrome;1;Lyon intramuros
6433;96;5;website;17;-1;509;Desktop;Windows;Firefox;1;Nanterre Préfecture
6434;122;5;website;18;-1;327;Desktop;Chrome OS;Chrome;1;La Défense
6435;234;5;website;18;-1;626;Mobile;Android;Chrome Mobile;1;Saint Germain
6436;232;5;website;20;-1;440;Desktop;Windows;Chrome;1;Louvre
6437;117;5;google;22;5;618;Desktop;Windows;Chrome;1;Val-d'Oise
6438;88;5;website;22;-1;242;Mobile;iOS;Mobile Safari;1;Nanterre Préfecture
6439;199;5;google;22;-1;273;Mobile;iOS;Mobile Safari;1;Paris - Est
6440;0;5;website;23;-1;248;Desktop;Windows;Opera;1;None
6441;97;5;google;23;-1;1529;Desktop;Windows;Chrome;1;La Défense
6442;199;5;letudiant;23;-1;604;Desktop;Windows;Chrome;1;La Défense
6443;214;5;google;23;-1;618;Mobile;iOS;Mobile Safari;1;Val-d'Oise
6444;85;6;google;1;-1;322;Mobile;Android;Samsung Internet;1;Torcy
6445;164;6;website;1;-1;518;Mobile;iOS;Mobile Safari;1;Louvre
6446;169;6;website;2;-1;372;Mobile;Android;Chrome Mobile;1;La Défense
6447;172;6;letudiant;2;-1;584;Desktop;Windows;Chrome;1;Paris - Est
6448;178;6;website;3;5;668;Mobile;Android;Chrome Mobile;1;Champs-sur-Marne
6449;113;6;website;7;-1;344;Mobile;Android;Chrome Mobile;1;Rue de Provence
6450;159;6;website;8;5;591;Desktop;Windows;Chrome;1;La Défense
6451;144;6;website;8;-1;393;Mobile;iOS;Mobile Safari;1;Vincennes
6452;111;6;website;8;-1;254;Desktop;Windows;Chrome;1;Val-d'Oise
6453;102;6;google;9;-1;481;Mobile;Android;Chrome Mobile;1;Lagny-sur-Marne
6454;188;6;website;9;4;415;Mobile;Android;Chrome Mobile;1;Champs-sur-Marne
6455;94;6;google;9;-1;473;Mobile;Android;Chrome Mobile;1;Beaugrenelle
6456;129;6;website;10;-1;461;Mobile;Android;Samsung Internet;1;Serris/Disney
6457;65;6;website;10;-1;467;Mobile;Android;Chrome Mobile;1;Paris - Est
6458;80;6;website;1;-1;32918;Mobile;Android;Samsung Internet;2;Paris - Est
6459;77;6;website;10;-1;615;Mobile;iOS;Chrome Mobile iOS;1;Paris - Est
6460;129;5;website;7;-1;9490;Mobile;Android;Samsung Internet;2;Louvre
6461;239;6;website;10;4;446;Desktop;Windows;Chrome;1;Lyon intramuros
6462;134;6;website;11;-1;307;Mobile;iOS;Chrome Mobile iOS;1;Wagram
6463;84;6;website;11;5;429;Mobile;Android;Chrome Mobile;1;Montparnasse
6464;127;6;google;11;4;396;Desktop;Windows;Chrome;1;Val-d'Oise
6465;164;6;website;11;-1;267;Mobile;iOS;Mobile Safari;1;Montparnasse
6466;197;6;website;11;-1;736;Desktop;Windows;Chrome;1;Paris - Est
6467;147;6;website;12;-1;486;Mobile;Android;Chrome Mobile;1;Rue de Provence
6468;119;6;website;12;5;534;Mobile;Android;Chrome Mobile;1;Paris - Est
6469;194;6;letudiant;12;5;402;Desktop;Windows;Chrome;1;Paris - Est
6470;145;6;website;12;-1;400;Desktop;Windows;Firefox;1;Convention
6471;94;6;website;12;-1;193;Mobile;iOS;Mobile Safari;1;Val-d'Oise
6472;139;6;website;12;-1;456;Tablet;Android;Chrome;1;Rue de Provence
6473;169;6;website;13;5;915;Desktop;Windows;Chrome;1;Austerlitz
6474;144;6;website;13;-1;270;Desktop;Windows;Chrome;1;Paris - Est
6475;95;6;google;13;-1;228;Mobile;iOS;Mobile Safari;1;Rueil-Malmaison
6476;35;6;website;13;-1;228;Mobile;iOS;Mobile Safari;1;Vincennes
6477;187;6;website;13;-1;522;Mobile;Android;Chrome Mobile;1;Paris - Est
6478;112;6;website;14;5;206;Mobile;Android;Samsung Internet;1;Val-d'Oise
6479;154;6;website;14;4;813;Desktop;Mac OS X;Chrome;1;Bussy-Saint-Georges
6480;143;6;google;14;-1;269;Mobile;Android;Chrome Mobile;1;La Défense
6481;57;6;website;15;5;234;Mobile;Android;Chrome Mobile;1;Val-d'Oise
6482;148;6;android;11;-1;15207;Mobile;Android;Chrome Mobile;2;Passy
6483;110;6;website;15;-1;252;Mobile;Android;Chrome Mobile;1;Val-d'Oise
6484;0;6;website;15;-1;523;Desktop;Mac OS X;Chrome;1;None
6485;113;6;website;15;-1;336;Mobile;iOS;Mobile Safari;1;Rue Du Depart
6486;142;4;website;23;-1;58379;Mobile;iOS;Chrome Mobile iOS;2;La Défense
6487;274;6;website;15;-1;393;Mobile;Android;Chrome Mobile;1;Vincennes
6488;143;6;website;15;-1;781;Desktop;Windows;Firefox;1;Paris - Est
6489;144;6;google;16;-1;349;Desktop;Windows;Opera;1;Champagne-au-Mont d'Or
6490;192;4;website;19;-1;77255;Desktop;Windows;Chrome;2;Victor Hugo
6491;116;6;website;16;-1;624;Mobile;Android;Chrome Mobile;1;Beaugrenelle
6492;97;6;website;17;-1;575;Mobile;Android;Chrome Mobile;1;Vincennes
6493;95;6;google;17;-1;1390;Desktop;Windows;Chrome;2;Austerlitz
6494;81;6;website;18;-1;625;Desktop;Mac OS X;Safari;1;La Défense
6495;132;6;website;18;-1;982;Desktop;Windows;Chrome;1;La Défense
6496;203;6;website;18;-1;326;Desktop;Windows;Chrome;1;Commerce
6497;159;6;website;18;5;524;Mobile;Android;Samsung Internet;1;Serris/Disney
6498;81;6;website;18;-1;312;Desktop;Mac OS X;Safari;1;Rue de Provence
6499;142;6;google;18;-1;632;Mobile;iOS;Mobile Safari;1;Convention
6500;159;6;website;18;-1;311;Mobile;iOS;Mobile Safari;1;Lyon intramuros
6501;156;6;google;19;-1;330;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
6502;204;6;website;19;-1;387;Mobile;Android;Chrome Mobile;1;Val-d'Oise
6503;164;6;website;20;-1;364;Mobile;iOS;Mobile Safari;1;Paris - Est
6504;165;6;website;20;-1;238;Desktop;Windows;Chrome;1;Austerlitz
6505;113;6;website;20;-1;284;Desktop;Windows;Firefox;1;Torcy
6506;130;6;google;20;-1;365;Mobile;Android;Chrome Mobile;1;Louvre
6507;132;6;google;20;5;1120;Desktop;Windows;Chrome;1;Austerlitz
6508;192;6;website;21;5;257;Mobile;iOS;Mobile Safari;1;Paris - Est
6509;129;6;website;21;-1;433;Desktop;Windows;Chrome;1;Lyon intramuros
6510;129;6;google;20;-1;2100;Desktop;Windows;Chrome;2;Claye Souilly
6511;119;6;letudiant;21;-1;191;Desktop;Mac OS X;Safari;1;Montparnasse
6512;102;6;website;22;-1;479;Mobile;iOS;Mobile Safari;1;Rue de Provence
6513;146;6;google;22;-1;398;Mobile;Android;Samsung Internet;1;Louvre
6514;117;6;google;23;-1;274;Mobile;Android;Samsung Internet;1;Val-d'Oise
6515;150;0;website;0;-1;449;Mobile;iOS;Mobile Safari;1;Lyon intramuros
6516;149;0;letudiant;1;4;1084;Desktop;Windows;Chrome;1;Nanterre Préfecture
6517;169;0;website;2;-1;723;Desktop;Mac OS X;Firefox;1;Paris - Est
6518;204;0;website;3;-1;191;Mobile;iOS;Mobile Safari;1;La Défense
6519;229;0;website;5;4;316;Mobile;Android;Samsung Internet;1;Montparnasse
6520;55;0;website;6;-1;295;Mobile;iOS;Mobile Safari;1;Champs-sur-Marne
6521;0;0;website;7;-1;291;Mobile;Android;Chrome Mobile;1;None
6522;189;0;website;8;-1;333;Mobile;iOS;Mobile Safari;1;Nanterre Préfecture
6523;0;0;website;8;4;471;Desktop;Windows;Chrome;1;None
6524;146;0;website;8;-1;1432;Mobile;Android;Chrome Mobile;2;Rue de Provence
6525;0;0;website;8;-1;258;Mobile;Android;Chrome Mobile;1;None
6526;0;0;website;8;-1;217;Desktop;Mac OS X;Safari;1;None
6527;92;0;website;9;1;561;Mobile;Android;Chrome Mobile;1;Louvre
6528;149;0;website;9;-1;531;Desktop;Windows;Firefox;1;Val-d'Oise
6529;77;0;Indeed;9;5;451;Desktop;Windows;Chrome;1;Paris - Est
6530;212;0;website;9;-1;218;Desktop;Windows;Chrome;1;Lyon intramuros
6531;141;0;google;9;-1;207;Desktop;Windows;Chrome;1;Victor Hugo
6532;101;0;website;9;-1;376;Desktop;Mac OS X;Firefox;1;Rue de Provence
6533;99;0;website;10;5;1018;Desktop;Windows;Chrome;1;Austerlitz
6534;122;0;website;10;5;292;Desktop;Windows;Chrome;1;Lyon intramuros
6535;161;0;google;10;-1;901;Desktop;Windows;Chrome;1;Victor Hugo
6536;144;0;google;10;-1;2090;Desktop;Windows;Chrome;1;Paris - Est
6537;144;0;google;11;-1;2042;Desktop;Windows;Chrome;2;La Défense
6538;97;0;website;11;-1;496;Mobile;Android;Chrome Mobile;1;Vincennes
6539;179;0;website;11;5;865;Desktop;Mac OS X;Chrome;1;Rue de Provence
6540;179;0;website;11;-1;538;Desktop;Mac OS X;Chrome;1;Louvre
6541;157;0;website;11;-1;387;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
6542;104;0;google;11;-1;324;Mobile;Android;Chrome Mobile;1;Tassin
6543;0;0;website;11;-1;122;Mobile;Android;Chrome Mobile;1;None
6544;75;0;website;11;-1;263;Desktop;Mac OS X;Safari;1;Serris/Disney
6545;107;0;website;12;-1;521;Desktop;Windows;Firefox;1;Paris - Est
6546;105;0;website;12;4;764;Desktop;Windows;Chrome;1;Serris/Disney
6547;134;0;website;12;4;700;Desktop;Windows;Chrome;1;Paris - Est
6548;125;0;website;12;3;415;Mobile;Android;Samsung Internet;1;La Défense
